Date,Time,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,AQI
8/9/2004,04:00:00,,,,,,,,,,,,248188
8/9/2004,05:00:00,,,,,,,,,,,,248188
8/9/2004,06:00:00,,,,,,,,,,,,248188
8/9/2004,07:00:00,,,,,,,,,,,,248188
8/9/2004,08:00:00,,,,,,,,,,,,248188
8/9/2004,09:00:00,,1297,34.5,1654,848,,1366,1611,22.7,33.0,0.8987,673.2817409
8/9/2004,10:00:00,,,,,,,,,,,,248188
8/9/2004,11:00:00,,,,,,,,,,,,248188
8/9/2004,12:00:00,,,,,,,,,,,,248188
8/9/2004,13:00:00,,,,,,,,,,,,248188
8/9/2004,14:00:00,,,,,,,,,,,,248188
8/9/2004,15:00:00,,,,,,,,,,,,248188
8/9/2004,16:00:00,,,,,,,,,,,,248188
8/9/2004,17:00:00,3.4,,,,,,,,,,,207508
8/9/2004,18:00:00,4,1325,18.9,1266,926,188,1441,1543,32.4,19.8,0.9484,990.6262013
8/9/2004,19:00:00,4.7,1383,24.1,1406,824,176,1582,1678,29.9,22.3,0.9235,950.9026621
8/9/2004,20:00:00,3.8,1254,18.1,1241,873,163,1463,1431,28.2,24.8,0.9360,923.9856626
8/9/2004,21:00:00,2.8,1221,15.8,1174,874,155,1481,1413,26.8,28.9,1.0019,958.7195232
8/9/2004,22:00:00,2.6,1226,14.6,1138,862,146,1481,1419,25.1,32.3,1.0131,942.0149873
8/9/2004,23:00:00,2,1100,10.6,999,984,131,1361,1145,25.4,30.5,0.9722,912.6830585
9/9/2004,00:00:00,1.4,999,7.5,879,1114,119,1261,960,24.9,28.3,0.8775,839.9995412
9/9/2004,01:00:00,1.2,980,7.4,873,1088,98,1258,949,23.2,30.5,0.8558,794.7766018
9/9/2004,02:00:00,0.6,859,3.8,698,1254,89,1157,819,22.3,33.6,0.8959,849.7620591
9/9/2004,03:00:00,0.3,814,2.3,606,1370,,1131,745,23.0,33.0,0.9184,792.9861098
9/9/2004,04:00:00,0.2,806,2.3,605,1366,68,1132,725,21.4,35.7,0.8982,865.5132432
9/9/2004,05:00:00,0.4,813,2.7,631,1327,65,1108,710,21.7,33.4,0.8545,813.168967
9/9/2004,06:00:00,0.6,889,4.9,760,1224,81,1213,806,20.3,35.5,0.8342,787.578526
9/9/2004,07:00:00,3,1200,18.2,1246,798,136,1574,1416,19.7,37.5,0.8501,777.3634304
9/9/2004,08:00:00,3.2,1289,21.4,1335,724,130,1681,1521,21.0,35.6,0.8736,794.4320393
9/9/2004,09:00:00,3.5,1355,21.3,1333,741,157,1691,1605,25.0,28.9,0.9025,848.903485
9/9/2004,10:00:00,3.1,1277,19.9,1292,800,171,1626,1481,31.0,21.9,0.9708,950.8236733
9/9/2004,11:00:00,2.2,1156,14.8,1142,907,143,1490,1188,34.9,18.5,1.0189,1000.2054
9/9/2004,12:00:00,1.7,1054,12.6,1071,1006,116,1380,940,37.1,15.0,0.9297,931.8438795
9/9/2004,13:00:00,2,1096,13.0,1083,971,129,1430,986,35.0,17.3,0.9542,942.8057826
9/9/2004,14:00:00,2.5,1160,16.2,1185,873,168,1522,1162,35.1,17.5,0.9733,963.4593021
9/9/2004,15:00:00,2.4,1148,15.0,1149,924,152,1473,1047,35.4,16.6,0.9385,936.5581163
9/9/2004,16:00:00,2.9,1166,16.2,1186,878,175,1500,1180,38.4,13.8,0.9221,927.5032482
9/9/2004,17:00:00,4.2,1315,22.7,1370,794,212,1689,1399,37.6,14.5,0.9277,965.1125846
9/9/2004,18:00:00,5.4,1425,32.3,1605,660,220,1920,2321,35.2,16.6,0.9242,971.5284362
9/9/2004,19:00:00,4.3,1329,22.3,1360,704,175,1768,1894,31.2,25.5,1.1379,1090.157208
9/9/2004,20:00:00,3.6,1299,16.6,1197,763,165,1688,1606,29.3,30.7,1.2290,1133.126845
9/9/2004,21:00:00,2,1123,11.0,1015,845,136,1470,1297,28.3,30.1,1.1392,1009.421924
9/9/2004,22:00:00,1.5,1089,11.3,1024,831,111,1452,1182,27.4,31.5,1.1330,984.4781509
9/9/2004,23:00:00,1.5,1081,9.3,950,876,114,1434,1138,26.2,35.7,1.1929,1031.098726
10/9/2004,00:00:00,1.2,1031,7.3,871,950,96,1393,972,25.2,38.1,1.2049,1042.431835
10/9/2004,01:00:00,1,969,5.5,787,1035,75,1350,799,24.4,39.1,1.1784,1024.465633
10/9/2004,02:00:00,0.5,881,3.5,680,1175,58,1251,630,23.7,39.1,1.1289,1010.636954
10/9/2004,03:00:00,0.5,869,2.8,638,1219,,1213,586,24.2,38.5,1.1491,921.8436785
10/9/2004,04:00:00,0.4,866,2.9,644,1162,41,1218,629,24.5,38.5,1.1688,1020.146948
10/9/2004,05:00:00,0.5,895,3.6,689,1134,55,1250,709,22.4,43.5,1.1624,1014.198653
10/9/2004,06:00:00,0.7,933,5.5,786,1018,73,1306,858,22.3,43.8,1.1631,991.7697545
10/9/2004,07:00:00,2.4,1209,15.5,1163,762,108,1606,1300,21.4,45.8,1.1515,992.6232098
10/9/2004,08:00:00,4.1,1417,28.3,1511,587,147,1975,1676,22.9,41.3,1.1383,1042.003186
10/9/2004,09:00:00,3,1227,17.8,1233,739,150,1594,1384,26.6,30.3,1.0378,941.2667371
10/9/2004,10:00:00,2,1093,12.8,1076,871,131,1457,1125,30.3,23.0,0.9770,901.4478132
10/9/2004,11:00:00,2.5,1135,15.7,1170,867,144,1523,1189,32.8,18.9,0.9234,891.4230551
10/9/2004,12:00:00,2.4,1112,15.4,1161,866,151,1499,1088,34.3,17.7,0.9416,912.5630661
10/9/2004,13:00:00,2.6,1147,15.6,1168,858,165,1492,1118,33.3,18.9,0.9536,925.010335
10/9/2004,14:00:00,1.9,1086,12.6,1070,907,135,1423,924,33.0,20.1,0.9959,944.8677098
10/9/2004,15:00:00,2.1,1077,12.2,1056,908,143,1406,935,33.6,19.6,1.0029,952.244374
10/9/2004,16:00:00,2.5,1110,13.4,1098,882,153,1450,1009,34.9,18.4,1.0106,968.6174987
10/9/2004,17:00:00,2.7,1146,14.3,1125,846,149,1511,1016,33.4,20.3,1.0270,969.4312931
10/9/2004,18:00:00,3.3,1211,16.5,1194,797,164,1599,1188,31.6,22.7,1.0410,983.2124204
10/9/2004,19:00:00,3.2,1218,17.4,1221,755,180,1599,1290,29.2,26.9,1.0709,996.9731559
10/9/2004,20:00:00,2.6,1136,12.9,1082,824,159,1478,1130,27.7,30.1,1.0991,994.9364728
10/9/2004,21:00:00,1.4,1017,8.2,908,932,119,1354,880,27.1,31.0,1.0991,970.9107203
10/9/2004,22:00:00,1.6,1063,9.2,946,886,127,1391,996,26.0,33.4,1.1071,966.1569004
10/9/2004,23:00:00,1.7,1083,9.3,951,880,131,1393,1054,25.1,35.7,1.1222,976.2503298
11/9/2004,00:00:00,1.6,1077,10.4,994,829,101,1429,1081,24.3,38.5,1.1525,973.3657662
11/9/2004,01:00:00,,968,6.2,823,952,,1343,828,23.4,40.7,1.1551,606.665175
11/9/2004,02:00:00,,898,4.2,720,1059,,1259,661,23.2,41.2,1.1561,629.8893751
11/9/2004,03:00:00,,859,3.1,656,1126,,1213,582,23.6,40.5,1.1667,652.2873031
11/9/2004,04:00:00,,849,2.3,607,1189,,1190,544,23.5,40.9,1.1677,670.8633348
11/9/2004,05:00:00,,886,3.1,658,1101,,1234,647,20.5,48.4,1.1557,621.6602026
11/9/2004,06:00:00,,932,4.0,708,1057,,1285,720,20.7,48.4,1.1663,621.3804276
11/9/2004,07:00:00,,1144,10.8,1006,757,,1535,1207,19.9,50.8,1.1694,558.5164398
11/9/2004,08:00:00,,1222,13.0,1083,729,,1624,1273,21.3,47.2,1.1825,583.6065914
11/9/2004,09:00:00,,1202,10.3,989,775,,1506,1303,24.0,40.8,1.1993,591.208786
11/9/2004,10:00:00,,1323,16.3,1190,698,,1702,1479,28.7,30.3,1.1769,630.7109837
11/9/2004,11:00:00,,1219,12.7,1074,805,,1532,1191,31.9,24.7,1.1477,642.9052414
11/9/2004,12:00:00,,1121,9.7,965,899,,1386,932,33.8,21.9,1.1331,653.2294046
11/9/2004,13:00:00,,1096,9.1,942,893,,1366,826,32.7,22.7,1.1044,621.3396962
11/9/2004,14:00:00,,1019,7.0,858,989,,1270,631,33.0,21.3,1.0512,613.57704
11/9/2004,15:00:00,,1045,7.0,857,994,,1308,598,33.9,21.2,1.0989,646.4736305
11/9/2004,16:00:00,,1147,9.5,959,872,,1387,796,35.9,20.3,1.1845,672.0208678
11/9/2004,17:00:00,,1145,9.8,971,883,,1418,759,34.2,22.6,1.1970,684.0287382
11/9/2004,18:00:00,,1202,11.7,1040,815,,1506,886,32.0,27.3,1.2752,706.1934251
11/9/2004,19:00:00,,1283,13.9,1112,719,,1583,1071,29.3,32.6,1.3105,684.5417315
11/9/2004,20:00:00,,1148,8.7,929,815,,1443,826,27.2,38.0,1.3470,677.4591394
11/9/2004,21:00:00,,1229,10.9,1012,743,,1562,1103,26.1,41.1,1.3705,673.5740444
11/9/2004,22:00:00,,1287,12.3,1060,716,,1595,1221,25.3,44.6,1.4161,695.9179189
11/9/2004,23:00:00,,1285,12.4,1062,715,,1583,1449,24.6,47.2,1.4424,705.9731386
12/9/2004,00:00:00,,1251,12.1,1055,701,,1602,1364,24.1,48.8,1.4412,689.8254279
12/9/2004,01:00:00,,1120,8.0,900,811,,1462,1111,23.6,50.4,1.4470,695.3354651
12/9/2004,02:00:00,,1108,8.4,917,797,,1495,1129,22.0,55.8,1.4585,692.0860762
12/9/2004,03:00:00,,961,4.9,759,943,,1375,799,22.4,53.6,1.4379,715.1325119
12/9/2004,04:00:00,,950,4.2,719,982,,1372,771,21.6,55.8,1.4228,713.9612166
12/9/2004,05:00:00,,901,2.3,608,1105,,1299,646,21.8,55.2,1.4184,749.1675188
12/9/2004,06:00:00,,903,2.5,619,1111,,1315,705,21.7,55.4,1.4192,759.0176959
12/9/2004,07:00:00,,1024,4.9,757,923,,1423,908,20.6,59.8,1.4350,691.2143865
12/9/2004,08:00:00,,1093,6.6,837,830,,1480,1047,22.1,55.3,1.4495,674.4856936
12/9/2004,09:00:00,,1097,6.5,833,853,,1470,1015,24.8,48.2,1.4883,720.262825
12/9/2004,10:00:00,,1126,6.4,830,853,,1528,938,27.9,43.4,1.6017,788.0700458
12/9/2004,11:00:00,,1139,5.6,794,908,,1456,849,30.1,38.5,1.6212,834.4139359
12/9/2004,12:00:00,,1178,6.4,832,858,,1542,844,28.2,48.6,1.8253,906.218631
12/9/2004,13:00:00,,1243,7.6,883,745,,1660,1036,24.8,70.4,2.1766,972.855264
12/9/2004,14:00:00,,1017,3.5,680,996,,1421,729,27.8,49.4,1.8209,938.1479757
12/9/2004,15:00:00,,1048,3.3,672,1050,,1438,556,25.4,59.9,1.9168,1020.776768
12/9/2004,16:00:00,,1254,6.6,840,787,,1602,846,26.1,66.8,2.2310,1021.513175
12/9/2004,17:00:00,,1287,8.3,911,796,,1664,942,28.0,53.2,1.9810,973.021942
12/9/2004,18:00:00,,1215,8.0,900,823,,1604,902,27.4,51.4,1.8404,917.9782129
12/9/2004,19:00:00,,1363,12.6,1071,697,,1763,1178,25.7,55.8,1.8149,885.0495458
12/9/2004,20:00:00,,1436,17.5,1224,609,,1886,1426,24.6,60.3,1.8363,902.6060315
12/9/2004,21:00:00,,1365,14.8,1143,655,,1796,1394,24.2,61.6,1.8381,893.4631791
12/9/2004,22:00:00,,1506,23.3,1385,555,,2260,1935,23.8,63.5,1.8495,957.0013326
12/9/2004,23:00:00,,1227,12.2,1055,705,,1772,1360,23.0,64.8,1.8020,862.2070439
13/9/2004,00:00:00,,1038,7.2,866,833,,1570,1061,23.0,63.3,1.7589,843.9240638
13/9/2004,01:00:00,,934,4.6,744,970,,1473,870,22.8,63.3,1.7355,881.1852795
13/9/2004,02:00:00,,900,3.8,699,1036,,1452,799,21.0,68.6,1.6873,879.3083019
13/9/2004,03:00:00,,870,3.7,692,1070,,1443,779,20.4,70.7,1.6734,893.1274228
13/9/2004,04:00:00,,875,4.0,713,1027,,1436,809,19.4,73.4,1.6417,847.1659595
13/9/2004,05:00:00,,940,5.5,789,917,,1473,914,19.5,72.0,1.6118,782.6290358
13/9/2004,06:00:00,,1053,8.3,913,824,,1578,1033,19.7,70.3,1.5925,764.4621111
13/9/2004,07:00:00,,1509,28.2,1508,533,,2257,1572,20.4,66.7,1.5770,848.8112205
13/9/2004,08:00:00,,1559,32.1,1599,498,,2374,1704,21.8,61.8,1.5966,889.070896
13/9/2004,09:00:00,,1313,17.7,1231,626,,1889,1455,23.0,60.2,1.6652,827.6090515
13/9/2004,10:00:00,3.1,1372,18.4,1251,609,138,1890,1588,25.4,53.0,1.6963,1426.885532
13/9/2004,11:00:00,2.9,1320,16.3,1190,655,138,1825,1482,30.0,41.6,1.7324,1484.567316
13/9/2004,12:00:00,3,1346,18.2,1246,639,138,1907,1458,32.6,34.8,1.6872,1478.469049
13/9/2004,13:00:00,3,1307,17.9,1236,649,137,1869,1356,32.2,34.2,1.6145,1413.920443
13/9/2004,14:00:00,2.2,1157,12.6,1069,737,120,1653,1100,32.1,33.5,1.5690,1342.109882
13/9/2004,15:00:00,2,1154,11.3,1026,773,208,1623,1212,32.6,31.8,1.5361,1375.991297
13/9/2004,16:00:00,2.3,1172,14.9,1145,735,128,1676,1049,35.2,25.2,1.4111,1259.100843
13/9/2004,17:00:00,3.1,1241,18.5,1254,693,145,1735,1149,34.3,24.7,1.3154,1201.088063
13/9/2004,18:00:00,,1379,25.2,1433,605,,1982,1370,31.5,29.9,1.3638,792.241814
13/9/2004,19:00:00,6.2,1570,35.9,1684,494,168,2289,1716,29.0,36.6,1.4452,1385.546451
13/9/2004,20:00:00,4.7,1418,26.7,1471,542,177,2064,1600,27.1,42.2,1.4949,1353.367137
13/9/2004,21:00:00,3,1317,19.9,1295,593,172,1883,1592,26.1,46.4,1.5445,1333.410565
13/9/2004,22:00:00,2.1,1204,14.6,1136,648,112,1782,1491,25.1,49.4,1.5480,1253.065875
13/9/2004,23:00:00,1,1014,6.9,853,843,39,1499,1084,26.0,46.4,1.5375,1207.710461
14/9/2004,00:00:00,0.8,956,5.6,794,896,68,1456,1007,24.7,49.2,1.5116,1210.005976
14/9/2004,01:00:00,0.7,891,3.9,708,1005,51,1382,823,24.8,49.0,1.5092,1237.757286
14/9/2004,02:00:00,,856,3.2,665,1061,,1375,788,23.5,52.6,1.5035,796.7272488
14/9/2004,03:00:00,,863,3.9,703,1032,,1403,791,20.8,62.1,1.5044,781.1490413
14/9/2004,04:00:00,,911,4.6,745,922,,1428,924,19.9,65.5,1.5078,716.4623422
14/9/2004,05:00:00,,936,5.0,765,916,,1462,941,20.6,62.9,1.5088,725.2230217
14/9/2004,06:00:00,,1087,9.6,964,774,,1633,1103,21.3,59.4,1.4918,711.926474
14/9/2004,07:00:00,,1540,27.8,1498,519,,2301,1657,22.0,58.3,1.5199,810.1185245
14/9/2004,08:00:00,,1513,32.1,1601,469,,2382,1743,23.2,55.4,1.5559,850.6814604
14/9/2004,09:00:00,,1409,20.9,1322,562,,2004,1601,26.5,50.2,1.7130,868.4690849
14/9/2004,10:00:00,,1219,11.8,1042,699,,1750,1253,29.0,45.5,1.7976,878.5154739
14/9/2004,11:00:00,,1286,15.8,1172,644,,1870,1295,30.1,42.0,1.7602,894.2411331
14/9/2004,12:00:00,,1228,15.8,1174,668,,1788,1192,32.3,35.9,1.7067,898.8591203
14/9/2004,13:00:00,,1140,14.0,1117,711,,1690,1046,33.2,33.8,1.6900,897.9829089
14/9/2004,14:00:00,,1052,8.2,906,832,,1516,803,34.0,33.6,1.7591,922.9637018
14/9/2004,15:00:00,,1282,13.7,1107,682,,1791,1116,29.9,45.6,1.8942,955.2810349
14/9/2004,16:00:00,,1378,19.5,1282,576,,2010,1347,27.7,53.7,1.9670,991.2190242
14/9/2004,17:00:00,,1506,26.7,1471,518,,2200,1530,28.0,52.7,1.9604,1059.766257
14/9/2004,18:00:00,,1310,18.7,1259,620,,1926,1240,28.6,48.2,1.8616,969.4675916
14/9/2004,19:00:00,,1204,13.9,1114,686,,1807,1092,24.8,61.6,1.9067,941.4004209
14/9/2004,20:00:00,,1071,6.7,842,873,,1575,740,20.3,77.2,1.8204,880.4094314
14/9/2004,21:00:00,,967,4.2,719,980,,1490,670,19.7,82.5,1.8674,925.4088603
14/9/2004,22:00:00,,947,3.6,689,1009,,1454,640,20.6,78.8,1.8885,949.1686669
14/9/2004,23:00:00,,1011,4.4,734,967,,1497,918,19.2,87.2,1.9195,945.2001689
15/9/2004,00:00:00,,971,4.2,722,949,,1472,804,20.5,81.5,1.9360,935.6547329
15/9/2004,01:00:00,,886,2.6,627,1082,,1405,694,21.4,74.0,1.8683,975.5202072
15/9/2004,02:00:00,,908,3.1,657,1013,,1460,796,20.5,78.2,1.8678,923.7476678
15/9/2004,03:00:00,,901,3.0,652,1013,,1468,804,20.7,77.8,1.8764,926.0609492
15/9/2004,04:00:00,,915,3.4,674,970,,1481,829,20.5,78.0,1.8636,892.0620964
15/9/2004,05:00:00,,940,4.0,712,961,,1499,848,20.6,76.2,1.8272,888.5518756
15/9/2004,06:00:00,,1048,7.8,891,791,,1654,992,20.1,77.4,1.8020,825.4770431
15/9/2004,07:00:00,,1298,16.1,1181,644,,1962,1256,20.9,73.3,1.7870,864.2574431
15/9/2004,08:00:00,,1487,27.6,1493,492,,2345,1598,21.2,72.3,1.8007,928.3922714
15/9/2004,09:00:00,,1327,17.8,1233,582,,1968,1403,22.5,68.9,1.8511,878.5641841
15/9/2004,10:00:00,,1363,18.5,1255,573,,1989,1497,23.7,64.5,1.8682,899.1454654
15/9/2004,11:00:00,,1393,21.6,1340,529,,2080,1500,23.2,68.4,1.9243,937.6549719
15/9/2004,12:00:00,,1361,21.0,1324,540,,2044,1549,23.5,69.2,1.9776,964.9668069
15/9/2004,13:00:00,,1289,17.2,1217,599,,1975,1374,24.1,65.5,1.9371,935.0301704
15/9/2004,14:00:00,,1265,16.1,1184,619,,1930,1270,24.2,65.6,1.9501,940.0627668
15/9/2004,15:00:00,,1339,18.6,1257,579,,2031,1360,24.6,63.9,1.9459,949.4424806
15/9/2004,16:00:00,,1269,17.2,1215,608,,1939,1296,26.3,56.5,1.9018,937.7768376
15/9/2004,17:00:00,3.3,1299,17.3,1220,624,112,1929,1319,26.9,53.1,1.8557,1545.497981
15/9/2004,18:00:00,6.1,1546,28.6,1519,493,170,2265,1649,26.5,50.8,1.7334,1550.929346
15/9/2004,19:00:00,6.7,1571,31.8,1593,469,173,2409,1686,25.1,55.8,1.7511,1586.662154
15/9/2004,20:00:00,4.4,1312,20.1,1299,580,135,2016,1380,23.9,58.9,1.7276,1449.431473
15/9/2004,21:00:00,1.9,1074,9.2,946,767,93,1635,1079,23.1,62.8,1.7562,1391.392252
15/9/2004,22:00:00,1.8,1127,10.3,989,752,74,1724,1096,22.1,67.3,1.7671,1393.408016
15/9/2004,23:00:00,1.5,1040,8.6,923,769,69,1640,1049,22.1,66.5,1.7441,1347.524288
16/9/2004,00:00:00,1.6,1060,8.6,925,772,109,1649,1161,21.1,70.1,1.7366,1368.229085
16/9/2004,01:00:00,0.8,911,4.8,753,934,55,1496,865,21.9,67.1,1.7394,1379.140718
16/9/2004,02:00:00,0.5,853,2.6,623,1107,49,1421,768,21.7,67.4,1.7262,1440.655797
16/9/2004,03:00:00,0.7,915,4.3,725,962,,1485,845,20.2,73.8,1.7229,1189.443641
16/9/2004,04:00:00,0.6,897,4.5,738,936,42,1471,843,19.1,76.0,1.6668,1291.822664
16/9/2004,05:00:00,0.9,976,6.6,840,844,50,1562,964,19.4,75.4,1.6802,1287.827072
16/9/2004,06:00:00,1.4,1066,10.1,982,740,53,1699,1065,19.7,74.4,1.6829,1285.560389
16/9/2004,07:00:00,4.2,1435,23.4,1387,544,86,2140,1467,19.9,74.3,1.7083,1399.647061
16/9/2004,08:00:00,4.1,1420,25.0,1430,512,81,2194,1510,20.4,72.8,1.7198,1405.576987
16/9/2004,09:00:00,3.6,1365,21.6,1341,549,96,2033,1518,21.6,67.7,1.7254,1404.83479
16/9/2004,10:00:00,2.5,1171,13.0,1083,695,96,1758,1276,22.9,59.1,1.6330,1310.879911
16/9/2004,11:00:00,1.3,982,6.8,850,888,79,1505,873,18.7,73.1,1.5608,1250.785997
16/9/2004,12:00:00,1.7,1021,10.0,979,798,95,1580,958,21.1,58.3,1.4444,1174.227164
16/9/2004,13:00:00,2.1,1044,11.7,1039,771,127,1609,1076,23.3,47.1,1.3281,1113.898527
16/9/2004,14:00:00,1.7,1005,9.8,972,834,102,1514,952,22.9,47.9,1.3208,1104.655599
16/9/2004,15:00:00,1.9,1021,10.2,985,816,107,1524,977,23.3,46.2,1.3010,1086.350242
16/9/2004,16:00:00,2.3,1064,12.0,1048,772,110,1574,1059,23.7,45.4,1.3150,1100.839953
16/9/2004,17:00:00,3.3,1167,17.7,1231,659,124,1745,1199,23.8,46.1,1.3373,1134.773363
16/9/2004,18:00:00,3.5,1167,18.8,1263,640,113,1790,1212,23.0,49.3,1.3689,1154.950253
16/9/2004,19:00:00,3.6,1164,17.6,1227,658,104,1800,1193,21.9,53.1,1.3787,1149.065864
16/9/2004,20:00:00,2.9,1092,13.8,1110,725,117,1641,1105,21.3,54.8,1.3742,1141.208033
16/9/2004,21:00:00,2,997,9.4,955,845,94,1528,926,21.2,55.2,1.3699,1134.730189
16/9/2004,22:00:00,1.9,966,9.6,964,858,,1560,1231,21.4,54.8,1.3813,995.2698215
16/9/2004,23:00:00,1.5,969,8.5,922,906,,1488,995,20.8,57.2,1.3925,1014.647613
17/9/2004,00:00:00,1.1,944,10.7,1005,874,109,1633,1094,21.3,55.8,1.3974,1209.221174
17/9/2004,01:00:00,0.8,834,6.1,817,1022,72,1408,774,21.4,52.1,1.3125,1131.638761
17/9/2004,02:00:00,0.5,796,3.2,667,1162,40,1295,558,20.6,56.6,1.3583,1179.584543
17/9/2004,03:00:00,0.4,777,2.0,585,1305,,1266,510,20.0,59.1,1.3694,1117.304795
17/9/2004,04:00:00,0.3,752,1.2,521,1451,23,1247,471,19.7,61.9,1.4017,1341.178389
17/9/2004,05:00:00,0.3,755,1.3,528,1472,24,1234,471,19.6,59.1,1.3346,1294.507157
17/9/2004,06:00:00,0.5,800,2.2,598,1336,41,1278,529,19.8,56.7,1.2941,1205.700371
17/9/2004,07:00:00,2.4,1147,14.6,1136,737,99,1708,1114,20.2,55.6,1.3043,1087.766823
17/9/2004,08:00:00,2.2,1036,9.7,965,854,91,1544,987,19.7,57.8,1.3112,1089.236639
17/9/2004,09:00:00,1.4,926,6.7,845,979,81,1398,851,20.2,53.1,1.2442,1057.815112
17/9/2004,10:00:00,1.6,961,7.6,881,932,95,1417,901,22.0,47.0,1.2259,1041.417475
17/9/2004,11:00:00,1.6,951,8.6,926,902,113,1460,949,23.5,41.6,1.1884,1023.33529
17/9/2004,12:00:00,1.6,962,9.0,940,889,89,1441,855,22.8,41.8,1.1417,967.7354493
17/9/2004,13:00:00,2.1,1004,10.7,1004,832,88,1490,911,23.4,40.4,1.1500,968.4866442
17/9/2004,14:00:00,1.1,893,6.3,828,988,81,1357,672,23.2,42.8,1.2017,1030.721177
17/9/2004,15:00:00,1.6,990,9.4,956,872,82,1476,826,23.6,43.2,1.2433,1049.251598
17/9/2004,16:00:00,2.4,1071,12.5,1068,798,115,1556,988,23.9,40.8,1.1937,1025.271461
17/9/2004,17:00:00,2.9,1140,15.2,1155,733,112,1660,1105,23.6,42.8,1.2300,1050.692187
17/9/2004,18:00:00,2.7,1103,14.8,1143,741,116,1647,1089,23.2,43.3,1.2161,1038.586891
17/9/2004,19:00:00,3.1,1082,15.9,1178,733,129,1605,1077,22.8,42.5,1.1608,1004.867861
17/9/2004,20:00:00,2.2,991,10.0,977,872,110,1448,923,22.3,42.2,1.1209,962.5221471
17/9/2004,21:00:00,1.5,935,6.9,852,978,105,1344,824,22.1,43.0,1.1271,977.5028279
17/9/2004,22:00:00,1.2,908,5.5,790,1046,90,1317,717,22.2,42.7,1.1237,983.4618212
17/9/2004,23:00:00,1.3,927,6.3,826,1021,94,1331,734,22.1,42.8,1.1265,986.8665039
18/9/2004,00:00:00,1.4,936,6.7,844,978,96,1365,776,22.1,43.5,1.1443,985.2239422
18/9/2004,01:00:00,0.9,847,3.7,694,1153,70,1240,594,21.5,45.6,1.1528,1022.809867
18/9/2004,02:00:00,0.7,812,3.2,664,1212,57,1215,518,21.1,44.5,1.0980,988.4813465
18/9/2004,03:00:00,0.6,804,2.4,616,1271,,1189,496,20.4,47.1,1.1178,904.9878305
18/9/2004,04:00:00,,793,2.7,636,1213,45,1195,514,20.6,45.9,1.0993,752.9778745
18/9/2004,05:00:00,0.5,775,2.3,609,1319,42,1190,468,20.2,46.7,1.0899,1010.691992
18/9/2004,06:00:00,0.8,835,3.6,690,1183,71,1257,621,20.1,47.8,1.1144,999.8087592
18/9/2004,07:00:00,1.2,913,6.4,830,980,82,1371,757,20.0,50.7,1.1724,990.9296304
18/9/2004,08:00:00,1.1,903,5.0,765,1035,81,1317,712,20.7,49.7,1.1970,1021.526109
18/9/2004,09:00:00,1.6,982,7.9,895,892,89,1413,859,24.3,39.5,1.1842,993.3364928
18/9/2004,10:00:00,1.4,925,6.6,838,949,83,1324,728,25.4,34.8,1.1119,944.0582812
18/9/2004,11:00:00,1.2,895,5.2,776,1024,82,1274,640,26.6,30.7,1.0501,913.0632932
18/9/2004,12:00:00,1.4,930,6.6,838,957,78,1319,680,27.7,28.1,1.0272,880.9463716
18/9/2004,13:00:00,1.6,953,7.6,881,926,79,1339,704,27.6,28.7,1.0406,891.3738206
18/9/2004,14:00:00,1.1,885,5.0,765,1017,78,1268,619,27.6,29.2,1.0594,915.0067047
18/9/2004,15:00:00,1.1,903,5.3,779,1010,73,1278,583,28.1,28.6,1.0715,925.7502698
18/9/2004,16:00:00,1.3,927,5.3,781,994,73,1267,594,29.1,26.8,1.0648,916.0665186
18/9/2004,17:00:00,1.5,979,6.5,835,936,100,1338,700,28.4,28.3,1.0798,925.7499837
18/9/2004,18:00:00,2,1050,9.2,947,832,122,1447,912,26.6,32.1,1.1020,932.3718314
18/9/2004,19:00:00,2.4,1091,11.6,1037,770,132,1512,1038,25.3,35.3,1.1262,952.3138592
18/9/2004,20:00:00,2,1040,9.2,946,827,116,1424,952,24.7,37.1,1.1397,951.6526282
18/9/2004,21:00:00,1.5,997,7.5,879,885,109,1404,887,23.5,40.6,1.1588,968.4006014
18/9/2004,22:00:00,1.7,1042,9.0,938,816,109,1456,1004,22.8,43.4,1.1915,975.5298974
18/9/2004,23:00:00,2.5,1191,12.1,1055,707,116,1563,1221,22.2,47.9,1.2626,1015.694388
19/9/2004,00:00:00,2.2,1149,10.5,996,754,104,1534,1177,21.3,50.5,1.2652,1013.501716
19/9/2004,01:00:00,1.4,973,7.1,862,850,81,1436,957,20.6,53.2,1.2742,1009.935421
19/9/2004,02:00:00,1.2,940,6.2,823,891,64,1415,853,19.6,56.6,1.2797,1011.286227
19/9/2004,03:00:00,1.2,949,7.8,890,854,,1484,884,18.8,59.8,1.2847,881.2370146
19/9/2004,04:00:00,0.9,830,3.8,699,1012,54,1339,736,18.8,59.5,1.2758,1025.771427
19/9/2004,05:00:00,0.5,773,2.3,609,1169,35,1256,590,19.3,57.0,1.2603,1067.934687
19/9/2004,06:00:00,0.6,811,2.9,644,1144,44,1289,655,18.2,60.8,1.2567,1063.649429
19/9/2004,07:00:00,1,901,4.8,754,936,62,1351,854,16.8,66.8,1.2721,993.9001083
